"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","heske_trtmnt","granivore","omnivore","small_granivore","grasshopper","dipo","type","energy"
144,131,1989-02-04,2,5,1989,"control",8,77,"DM","M",36,44,"7324","0","control",1,0,FALSE,FALSE,TRUE,"dipo",97.2079476020466
145,132,1989-03-12,3,14,1989,"control",14,53,"DM","M",37,47,"7507","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
145,132,1989-03-12,3,12,1989,"control",12,23,"NA","F",33,123,"8898","0","control",0,1,FALSE,FALSE,FALSE,"other",210.155664294767
145,132,1989-03-12,3,12,1989,"control",12,24,"NA","M",34,249,"7149","0","control",0,1,FALSE,FALSE,FALSE,"other",356.666053806478
145,132,1989-03-12,3,12,1989,"exclosure",19,25,"PE","M",20,27,"8642","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",67.3961502032971
145,132,1989-03-12,3,12,1989,"control",12,26,"RM","M",17,11,"8645","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,12,1989,"control",12,36,"OL","F",21,31,"7471","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",74.7538451814357
145,132,1989-03-12,3,12,1989,"exclosure",19,42,"PM","M",21,21,"8845","8845","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",55.8183169587426
145,132,1989-03-12,3,12,1989,"control",12,43,"RM","F",17,12,"8802","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
145,132,1989-03-12,3,12,1989,"exclosure",6,45,"RM","F",18,13,"7456","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
145,132,1989-03-12,3,12,1989,"exclosure",6,47,"RM","F",15,6,"8646","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",21.8135175789677
145,132,1989-03-12,3,12,1989,"control",12,47,"OL","M",22,40,"7497","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",90.5018089336904
145,132,1989-03-12,3,12,1989,"exclosure",6,52,"PM","M",21,19,"8844","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",51.7818386467049
145,132,1989-03-12,3,12,1989,"exclosure",19,56,"PE","F",20,22,"8641","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
145,132,1989-03-12,3,12,1989,"exclosure",6,57,"PE","M",20,22,"7777","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
145,132,1989-03-12,3,12,1989,"control",12,57,"SH","M",31,81,"8644","0","control",0,1,FALSE,FALSE,FALSE,"other",153.63
145,132,1989-03-12,3,12,1989,"exclosure",6,67,"PE","M",21,23,"7863","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",59.7596635079572
145,132,1989-03-12,3,12,1989,"exclosure",19,67,"RM","F",17,13,"7376","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
145,132,1989-03-12,3,12,1989,"control",12,72,"PE","F",21,26,"6837","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",65.5152311109777
145,132,1989-03-12,3,12,1989,"exclosure",6,74,"RF","F",17,16,"8839","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",45.52
145,132,1989-03-12,3,13,1989,"control",11,11,"SH","M",28,90,"8803","0","control",0,1,FALSE,FALSE,FALSE,"other",166.262439514798
145,132,1989-03-12,3,13,1989,"exclosure",20,12,"PE","M",21,24,"7473","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
145,132,1989-03-12,3,13,1989,"exclosure",13,13,"RM","M",17,11,"7367","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,13,1989,"exclosure",20,13,"RF","F",17,14,"7380","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",41.1820814442282
145,132,1989-03-12,3,13,1989,"exclosure",21,17,"RM","F",17,14,"7408","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",41.1820814442282
145,132,1989-03-12,3,13,1989,"exclosure",18,21,"OT","M",21,25,"7492","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
145,132,1989-03-12,3,13,1989,"exclosure",20,22,"RM","M",17,9,"8665","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
145,132,1989-03-12,3,13,1989,"exclosure",20,24,"RM","M",17,11,"7461","7461","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,13,1989,"control",11,27,"RM","M",17,11,"7474","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,13,1989,"exclosure",20,35,"OT","M",21,28,"8666","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",69.259729318276
145,132,1989-03-12,3,13,1989,"exclosure",18,35,"PM","M",20,13,"8669","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
145,132,1989-03-12,3,13,1989,"exclosure",20,36,"RM","M",17,9,"8667","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
145,132,1989-03-12,3,13,1989,"exclosure",21,37,"SH","F",31,84,"7377","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",157.878041743788
145,132,1989-03-12,3,13,1989,"exclosure",13,41,"RM","M",17,10,"7384","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
145,132,1989-03-12,3,13,1989,"exclosure",18,41,"OT","F",21,26,"8528","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",65.5152311109777
145,132,1989-03-12,3,13,1989,"control",11,42,"DM","M",37,48,"7758","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
145,132,1989-03-12,3,13,1989,"exclosure",20,44,"RM","M",17,11,"8840","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,13,1989,"exclosure",21,45,"RM","F",17,11,"8895","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,13,1989,"exclosure",21,46,"RM","M",17,12,"7378","7378","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
145,132,1989-03-12,3,13,1989,"exclosure",13,57,"PE","F",21,27,"7465","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",67.3961502032971
145,132,1989-03-12,3,13,1989,"exclosure",20,61,"OT","F",21,25,"7305","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",63.616133959869
145,132,1989-03-12,3,13,1989,"control",11,61,"RM","M",17,10,"8604","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
145,132,1989-03-12,3,13,1989,"control",11,64,"DM","F",37,47,"7445","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
145,132,1989-03-12,3,13,1989,"exclosure",13,67,"PE","M",21,22,"7354","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
145,132,1989-03-12,3,13,1989,"exclosure",21,67,"RF","F",18,16,"7460","0","exclosure_1977",1,0,FALSE,FALSE,FALSE,"other",45.52
145,132,1989-03-12,3,13,1989,"exclosure",13,73,"PE","M",22,24,"8664","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
145,132,1989-03-12,3,13,1989,"control",11,77,"DM","M",37,48,"8616","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
145,132,1989-03-12,3,14,1989,"exclosure",3,11,"SH","F",31,105,"7343","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",186.639791531301
145,132,1989-03-12,3,14,1989,"control",14,11,"DM","M",37,49,"7880","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
145,132,1989-03-12,3,14,1989,"exclosure",3,12,"SH","F",31,90,"8891","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",166.262439514798
145,132,1989-03-12,3,14,1989,"control",8,12,"DM","F",37,46,"8699","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
145,132,1989-03-12,3,14,1989,"exclosure",15,15,"RM","M",17,10,"8695","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
145,132,1989-03-12,3,14,1989,"exclosure",15,16,"RM","F",17,13,"8628","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
145,132,1989-03-12,3,14,1989,"exclosure",15,17,"RM","F",17,13,"8627","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
145,132,1989-03-12,3,14,1989,"exclosure",3,21,"OT","M",21,28,"8828","8828","exclosure_1977",0,1,FALSE,TRUE,FALSE,"grasshopper",69.259729318276
145,132,1989-03-12,3,14,1989,"exclosure",3,23,"NA","M",33,192,"8531","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",293.486539779646
145,132,1989-03-12,3,14,1989,"control",14,23,"DM","M",37,49,"7322","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
145,132,1989-03-12,3,14,1989,"control",8,26,"DM","F",37,45,"7262","0","control",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
145,132,1989-03-12,3,14,1989,"exclosure",3,33,"PE","F",21,28,"7481","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",69.259729318276
145,132,1989-03-12,3,14,1989,"exclosure",3,34,"RM","M",17,10,"7466","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
145,132,1989-03-12,3,14,1989,"control",8,35,"DS","M",52,93,"8697","8696","control",1,0,FALSE,FALSE,TRUE,"dipo",170.401917625588
145,132,1989-03-12,3,14,1989,"control",14,35,"PE","M",21,24,"7354","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
145,132,1989-03-12,3,14,1989,"exclosure",3,41,"PE","M",21,25,"8532","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",63.616133959869
145,132,1989-03-12,3,14,1989,"control",8,43,"DM","M",37,45,"7470","0","control",1,0,FALSE,FALSE,TRUE,"dipo",98.8602380143538
145,132,1989-03-12,3,14,1989,"control",14,52,"DM","F",37,47,"7739","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
145,132,1989-03-12,3,14,1989,"control",8,55,"DM","M",36,47,"7154","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
145,132,1989-03-12,3,14,1989,"exclosure",3,62,"RM","M",17,11,"7388","7388","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,14,1989,"exclosure",3,64,"RM","F",17,12,"8611","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
145,132,1989-03-12,3,14,1989,"exclosure",3,71,"RM","M",17,11,"8700","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
145,132,1989-03-12,3,14,1989,"control",14,75,"PM","F",21,19,"8693","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",51.7818386467049
145,132,1989-03-12,3,14,1989,"control",8,76,"DM","M",37,50,"7324","0","control",1,0,FALSE,FALSE,TRUE,"dipo",106.989157998308
145,132,1989-03-12,3,14,1989,"exclosure",15,76,"RM","M",17,10,"8694","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
145,132,1989-03-12,3,14,1989,"exclosure",3,77,"SH","M",31,88,"7397","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",163.483629345464
145,132,1989-03-12,3,14,1989,"control",14,77,"PM","M",21,22,"8692","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
146,133,1989-04-01,4,1,1989,"control",8,11,"DM","F",37,49,"8699","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
146,133,1989-04-01,4,1,1989,"exclosure",3,12,"SH","F",31,101,"7343","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",181.281420966944
146,133,1989-04-01,4,1,1989,"exclosure",6,12,"OL","M",22,29,"8634","8634","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",71.1067394489141
146,133,1989-04-01,4,1,1989,"exclosure",3,13,"PP","M",22,18,"5113","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",49.7240672582641
146,133,1989-04-01,4,1,1989,"exclosure",3,16,"PE","F",22,26,"7481","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",65.5152311109777
146,133,1989-04-01,4,1,1989,"exclosure",3,21,"NA","M",33,196,"8531","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",298.060427430412
146,133,1989-04-01,4,1,1989,"control",12,22,"NA","F",32,137,"8898","0","control",0,1,FALSE,FALSE,FALSE,"other",227.851919598639
146,133,1989-04-01,4,1,1989,"control",12,25,"SH","M",29,82,"8644","0","control",0,1,FALSE,FALSE,FALSE,"other",155.05031599842
146,133,1989-04-01,4,1,1989,"control",8,26,"DS","M",52,107,"8697","8696","control",1,0,FALSE,FALSE,TRUE,"dipo",189.299775825279
146,133,1989-04-01,4,1,1989,"control",11,27,"PE","M",21,22,"7473","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
146,133,1989-04-01,4,1,1989,"control",8,31,"DM","F",36,43,"7262","0","control",1,0,FALSE,FALSE,TRUE,"dipo",95.5462415403459
146,133,1989-04-01,4,1,1989,"control",12,33,"DO","F",37,53,"8900","0","control",1,0,FALSE,FALSE,TRUE,"dipo",111.768434661472
146,133,1989-04-01,4,1,1989,"exclosure",3,34,"RM","M",17,10,"8689","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,1,1989,"exclosure",3,35,"PP","M",23,22,"5114","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
146,133,1989-04-01,4,1,1989,"control",8,35,"DM","M",38,48,"7154","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
146,133,1989-04-01,4,1,1989,"exclosure",3,36,"PP","M",25,24,"6114","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
146,133,1989-04-01,4,1,1989,"control",12,37,"RM","F",17,9,"8796","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
146,133,1989-04-01,4,1,1989,"control",8,42,"DM","M",36,46,"7470","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
146,133,1989-04-01,4,1,1989,"exclosure",3,44,"RM","F",17,11,"8690","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
146,133,1989-04-01,4,1,1989,"control",11,45,"RM","M",16,10,"8604","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,1,1989,"exclosure",6,51,"OT","F",20,27,"8801","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",67.3961502032971
146,133,1989-04-01,4,1,1989,"control",11,51,"DM","M",37,47,"7758","0","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
146,133,1989-04-01,4,1,1989,"control",12,54,"OL","F",21,38,"8670","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",87.0863249865208
146,133,1989-04-01,4,1,1989,"control",12,61,"DM","M",37,48,"7260","7260","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
146,133,1989-04-01,4,1,1989,"exclosure",6,62,"RM","M",17,13,"7403","8814","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
146,133,1989-04-01,4,1,1989,"control",12,62,"OL","F",23,33,"7471","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",78.3425532205783
146,133,1989-04-01,4,1,1989,"control",11,63,"RM","F",17,14,"8795","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",41.1820814442282
146,133,1989-04-01,4,1,1989,"control",12,71,"RF","F",17,12,"7457","0","control",1,0,FALSE,FALSE,FALSE,"other",36.6858174724557
146,133,1989-04-01,4,1,1989,"exclosure",6,73,"RM","F",17,12,"7456","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
146,133,1989-04-01,4,1,1989,"exclosure",6,74,"PP","F",21,16,"5013","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",45.52
146,133,1989-04-01,4,1,1989,"exclosure",6,75,"RF","F",16,12,"8839","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",36.6858174724557
146,133,1989-04-01,4,1,1989,"control",12,75,"RM","M",18,10,"7474","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,1,1989,"exclosure",3,76,"RM","M",16,12,"8657","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
146,133,1989-04-01,4,1,1989,"exclosure",3,77,"SH","F",29,86,"8891","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",160.688984004485
146,133,1989-04-01,4,1,1989,"control",11,77,"DM","F",36,46,"7445","0","control",1,0,FALSE,FALSE,TRUE,"dipo",100.503373641219
146,133,1989-04-01,4,1,1989,"control",8,77,"DM","M",37,49,"7324","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
146,133,1989-04-01,4,2,1989,"exclosure",13,13,"RM","M",16,10,"7367","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",15,14,"RM","M",17,10,"8685","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",20,14,"RF","F",17,13,"7460","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",38.9555894891111
146,133,1989-04-01,4,2,1989,"control",14,22,"DM","M",38,49,"7322","0","control",1,0,FALSE,FALSE,TRUE,"dipo",105.380274719703
146,133,1989-04-01,4,2,1989,"exclosure",21,22,"RM","F",16,10,"8895","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",13,26,"RM","M",16,10,"7384","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",20,26,"RF","F",17,11,"7380","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",34.3681994673169
146,133,1989-04-01,4,2,1989,"exclosure",18,27,"OT","F",21,33,"8528","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",78.3425532205783
146,133,1989-04-01,4,2,1989,"exclosure",21,32,"RM","F",16,6,"8682","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",21.8135175789677
146,133,1989-04-01,4,2,1989,"exclosure",18,35,"RM","F",16,13,"8747","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
146,133,1989-04-01,4,2,1989,"exclosure",19,37,"RM","M",16,9,"8683","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
146,133,1989-04-01,4,2,1989,"exclosure",21,42,"RM","M",16,8,"8681","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",27.0663539374619
146,133,1989-04-01,4,2,1989,"exclosure",20,43,"RM","M",16,9,"8667","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
146,133,1989-04-01,4,2,1989,"exclosure",15,45,"RM","M",17,11,"8632","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
146,133,1989-04-01,4,2,1989,"exclosure",21,47,"SH","F",27,98,"7377","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",177.227790500499
146,133,1989-04-01,4,2,1989,"exclosure",20,52,"NA","F",37,190,"7336","0","exclosure_1988",0,1,FALSE,FALSE,FALSE,"other",291.190677653808
146,133,1989-04-01,4,2,1989,"exclosure",19,57,"RM","F",17,12,"7376","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
146,133,1989-04-01,4,2,1989,"exclosure",20,61,"RM","M",16,9,"8791","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
146,133,1989-04-01,4,2,1989,"exclosure",21,64,"RM","M",17,10,"8841","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",20,65,"RM","M",17,10,"8111","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
146,133,1989-04-01,4,2,1989,"exclosure",21,66,"RM","F",17,13,"8668","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",38.9555894891111
146,133,1989-04-01,4,2,1989,"exclosure",15,67,"RM","F",14,9,"8750","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",29.5661072852007
146,133,1989-04-01,4,2,1989,"exclosure",18,71,"PM","M",20,22,"8845","8845","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
146,133,1989-04-01,4,2,1989,"control",14,72,"PE","F",21,20,"7465","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",53.8126975522807
146,133,1989-04-01,4,2,1989,"exclosure",18,73,"RM","F",16,12,"8822","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",36.6858174724557
146,133,1989-04-01,4,2,1989,"control",14,74,"DM","M",38,48,"8686","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
146,133,1989-04-01,4,2,1989,"exclosure",19,75,"PP","M",22,20,"5004","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",53.8126975522807
147,134,1989-05-09,5,9,1989,"exclosure",20,12,"RM","M",17,10,"8791","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
147,134,1989-05-09,5,9,1989,"exclosure",21,12,"RM","F",17,10,"8640","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
147,134,1989-05-09,5,9,1989,"exclosure",21,16,"RM","F",16,7,"8787","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",24.4870121320489
147,134,1989-05-09,5,9,1989,"exclosure",20,17,"NA","F",35,177,"7336","0","exclosure_1988",0,1,FALSE,FALSE,FALSE,"other",276.116408733003
147,134,1989-05-09,5,9,1989,"exclosure",21,22,"RM","M",17,10,"8667","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
147,134,1989-05-09,5,9,1989,"exclosure",21,24,"NA","M",33,100,"8788","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",179.933598863581
147,134,1989-05-09,5,9,1989,"exclosure",21,35,"NA","F",34,188,"7319","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",288.888765703038
147,134,1989-05-09,5,9,1989,"exclosure",19,36,"PE","M",20,22,"8642","0","exclosure_1977",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
147,134,1989-05-09,5,9,1989,"exclosure",21,37,"SH","F",32,120,"7377","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",206.29951213152
147,134,1989-05-09,5,9,1989,"exclosure",20,41,"PE","M",21,22,"8789","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
147,134,1989-05-09,5,9,1989,"exclosure",20,42,"RF","F",18,13,"7380","0","exclosure_1988",1,0,FALSE,FALSE,FALSE,"other",38.9555894891111
147,134,1989-05-09,5,9,1989,"exclosure",20,51,"PE","M",20,15,"8790","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",43.3691300549964
147,134,1989-05-09,5,9,1989,"exclosure",20,67,"OT","F",22,28,"7305","0","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",69.259729318276
147,134,1989-05-09,5,9,1989,"exclosure",19,77,"SH","F",27,73,"8786","0","exclosure_1977",0,1,FALSE,FALSE,FALSE,"other",142.103381152915
147,134,1989-05-09,5,10,1989,"control",12,15,"OL","M",22,38,"7497","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",87.0863249865208
147,134,1989-05-09,5,10,1989,"exclosure",13,16,"OL","M",22,30,"8767","8767","exclosure_1988",0,1,FALSE,TRUE,FALSE,"grasshopper",72.9378919918372
147,134,1989-05-09,5,10,1989,"exclosure",18,22,"PM","F",22,18,"8774","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",49.7240672582641
147,134,1989-05-09,5,10,1989,"control",12,23,"NA",NA,NA,162.5347738,"0","0","control",0,1,FALSE,FALSE,FALSE,"other",259.013252088968
147,134,1989-05-09,5,10,1989,"exclosure",18,32,"RM","F",17,8,"8775","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",27.0663539374619
147,134,1989-05-09,5,10,1989,"control",11,33,"DM","M",37,48,"8616","0","control",1,0,FALSE,FALSE,TRUE,"dipo",103.763161232581
147,134,1989-05-09,5,10,1989,"exclosure",18,35,"PM","M",21,20,"8776","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",53.8126975522807
147,134,1989-05-09,5,10,1989,"exclosure",13,35,"PE","F",21,24,"7465","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",61.6979448064802
147,134,1989-05-09,5,10,1989,"control",12,42,"DM","M",37,47,"7260","7260","control",1,0,FALSE,FALSE,TRUE,"dipo",102.137602618615
147,134,1989-05-09,5,10,1989,"exclosure",13,46,"PE","M",22,21,"7354","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",55.8183169587426
147,134,1989-05-09,5,10,1989,"control",12,51,"SH","M",30,89,"8780","0","control",0,1,FALSE,FALSE,FALSE,"other",164.874985886678
147,134,1989-05-09,5,10,1989,"exclosure",13,56,"RM","M",17,10,"7367","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
147,134,1989-05-09,5,10,1989,"control",12,57,"RM","M",17,11,"7474","0","control",1,0,TRUE,FALSE,FALSE,"small_granivore",34.3681994673169
147,134,1989-05-09,5,10,1989,"exclosure",13,64,"RM","M",17,10,"7384","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",31.9972214033309
147,134,1989-05-09,5,10,1989,"control",12,72,"DM","M",36,39,"8779","0","control",1,0,FALSE,FALSE,TRUE,"dipo",88.7995411482622
147,134,1989-05-09,5,10,1989,"exclosure",18,72,"PM","F",21,22,"8778","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",57.8001914615828
147,134,1989-05-09,5,10,1989,"control",12,77,"DO","F",38,56,"8849","0","control",1,0,FALSE,FALSE,TRUE,"dipo",116.480516210362
147,134,1989-05-09,5,10,1989,"exclosure",18,77,"PM","F",21,20,"8777","0","exclosure_1988",1,0,TRUE,FALSE,FALSE,"small_granivore",53.8126975522807
147,134,1989-05-09,5,11,1989,"control",14,11,"OL","M",22,39,"7259","0","control",0,1,FALSE,TRUE,FALSE,"grasshopper",88.7995411482622
