"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","small_granivore","dipo","type","energy"
383,361,2008-06-07,6,7,2008,"new_exclosure",2,27,"PP","F",21,15,"3C191D",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,7,2008,"new_exclosure",2,77,"PB","M",26,16,"09322B",NA,TRUE,FALSE,"small_granivore",45.52
383,361,2008-06-07,6,7,2008,"new_exclosure",2,75,"PB","M",25,35,"285621",NA,TRUE,FALSE,"small_granivore",81.8772598057385
383,361,2008-06-07,6,7,2008,"new_exclosure",2,63,"NA","M",32,232,"455046",NA,FALSE,FALSE,"other",338.242561909173
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,72,"PB","F",26,33,"403B5F",NA,TRUE,FALSE,"small_granivore",78.3425532205783
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,16,"PB","M",27,42,"6E1564",NA,TRUE,FALSE,"small_granivore",93.8748452722046
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,23,"PB","F",24,20,"720E33",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,71,"PB","M",27,22,"1C3D63",NA,TRUE,FALSE,"small_granivore",57.8001914615828
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,26,"PP","M",21,20,"2B6232",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,66,"PP","F",22,20,"447965",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,62,"PF","F",16,7,"212B19",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,27,"PP","F",20,9,"740936",NA,TRUE,FALSE,"small_granivore",29.5661072852007
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,34,"NA","F",NA,96,"902","901",FALSE,FALSE,"other",174.508140631742
383,361,2008-06-07,6,7,2008,"orig_exclosure",19,35,"NA","F",29,172,"0C7B55",NA,FALSE,FALSE,"other",270.245581240266
383,361,2008-06-07,6,7,2008,"control",17,11,"DM","M",36,39,"036345",NA,FALSE,TRUE,"dipo",88.7995411482622
383,361,2008-06-07,6,7,2008,"control",17,17,"DO","F",35,42,"135B18",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,7,2008,"control",17,12,"DO","F",37,40,"5A4A55",NA,FALSE,TRUE,"dipo",90.5018089336904
383,361,2008-06-07,6,7,2008,"control",17,23,"PB","F",26,28,"51302C",NA,TRUE,FALSE,"small_granivore",69.259729318276
383,361,2008-06-07,6,7,2008,"control",17,57,"SF","F",27,51,"4A2357",NA,FALSE,FALSE,"other",108.590016337657
383,361,2008-06-07,6,7,2008,"control",17,56,"BA","F",14,10,"456356",NA,TRUE,FALSE,"small_granivore",31.9972214033309
383,361,2008-06-07,6,7,2008,"control",17,27,"DO","F",35,52,"5D7B52",NA,FALSE,TRUE,"dipo",110.18304597148
383,361,2008-06-07,6,7,2008,"control",17,71,"PE","M",20,19,"132910",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,7,2008,"control",17,66,"OT","M",20,25,"1B7B3B",NA,FALSE,FALSE,"other",63.616133959869
383,361,2008-06-07,6,7,2008,"control",17,76,"DO","M",37,55,"7D4239",NA,FALSE,TRUE,"dipo",114.91700096632
383,361,2008-06-07,6,7,2008,"control",17,33,"PP","F",21,18,"35356F",NA,TRUE,FALSE,"small_granivore",49.7240672582641
383,361,2008-06-07,6,7,2008,"control",17,31,"PP","F",21,15,"1E7B23",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,7,2008,"control",17,13,"DO","F",36,41,"4B2537",NA,FALSE,TRUE,"dipo",92.1934694843704
383,361,2008-06-07,6,7,2008,"control",17,67,"DO","F",35,55,"1D1405",NA,FALSE,TRUE,"dipo",114.91700096632
383,361,2008-06-07,6,7,2008,"control",17,32,"DO","M",34,41,"670127",NA,FALSE,TRUE,"dipo",92.1934694843704
383,361,2008-06-07,6,7,2008,"control",17,61,"DM","F",34,40,"325664",NA,FALSE,TRUE,"dipo",90.5018089336904
383,361,2008-06-07,6,7,2008,"control",17,65,"PP","F",22,19,"5A1551",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,7,2008,"control",17,74,"DM","M",36,39,"104174",NA,FALSE,TRUE,"dipo",88.7995411482622
383,361,2008-06-07,6,7,2008,"control",17,77,"DM","M",39,45,"5E4102",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,7,2008,"control",17,46,"SF","F",25,76,"31701D",NA,FALSE,FALSE,"other",146.461156997571
383,361,2008-06-07,6,7,2008,"control",17,62,"OT","F",20,31,"786737",NA,FALSE,FALSE,"other",74.7538451814357
383,361,2008-06-07,6,7,2008,"control",17,36,"PF","F",16,7,"510A4A",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,7,2008,"control",17,44,"PP","F",21,15,"153D50",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,7,2008,"control",17,63,"OT","M",19,26,"3E5E41",NA,FALSE,FALSE,"other",65.5152311109777
383,361,2008-06-07,6,7,2008,"control",17,47,"BA","M",14,9,"225A73",NA,TRUE,FALSE,"small_granivore",29.5661072852007
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,32,"PP","F",23,18,"097075",NA,TRUE,FALSE,"small_granivore",49.7240672582641
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,75,"PP","F",20,19,"2E2413",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,13,"SF","F",30,87,"065F33",NA,FALSE,FALSE,"other",162.088314370844
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,61,"PB","F",25,20,"53451F",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,36,"PP","F",21,8,"2A4F34",NA,TRUE,FALSE,"small_granivore",27.0663539374619
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,17,"PP","M",22,21,"2D797B",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,12,"SF","F",26,63,"743635",NA,FALSE,FALSE,"other",127.238247414792
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,22,"OT","M",20,25,"3E2861",NA,FALSE,FALSE,"other",63.616133959869
383,361,2008-06-07,6,7,2008,"orig_exclosure",21,21,"PB","M",27,36,"52634F",NA,TRUE,FALSE,"small_granivore",83.6255798186177
383,361,2008-06-07,6,7,2008,"new_exclosure",22,31,"DM","F",35,45,"3D6659",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,7,2008,"new_exclosure",22,54,"PB","F",25,35,"0B207C",NA,TRUE,FALSE,"small_granivore",81.8772598057385
383,361,2008-06-07,6,7,2008,"new_exclosure",22,67,"PB","M",27,39,"081702",NA,TRUE,FALSE,"small_granivore",88.7995411482622
383,361,2008-06-07,6,7,2008,"new_exclosure",22,16,"PB","M",26,33,"4E4457",NA,TRUE,FALSE,"small_granivore",78.3425532205783
383,361,2008-06-07,6,7,2008,"new_exclosure",22,17,"SF","F",27,74,"264344",NA,FALSE,FALSE,"other",143.560861615533
383,361,2008-06-07,6,7,2008,"new_exclosure",22,21,"DM","M",35,40,"30513C",NA,FALSE,TRUE,"dipo",90.5018089336904
383,361,2008-06-07,6,7,2008,"new_exclosure",22,42,"PB","F",25,27,"1D7E07",NA,TRUE,FALSE,"small_granivore",67.3961502032971
383,361,2008-06-07,6,7,2008,"new_exclosure",22,53,"PF","M",16,7,"180704",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,7,2008,"new_exclosure",22,51,"DS","M",54,120,"520665",NA,FALSE,TRUE,"dipo",206.29951213152
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,41,"PB","M",26,21,"13291D",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,33,"PB","F",27,32,"44605F",NA,TRUE,FALSE,"small_granivore",76.5552096446982
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,36,"PB","F",25,17,"054503",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,37,"PP","F",21,15,"45734C",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,54,"BA","F",14,10,"3A7C45",NA,TRUE,FALSE,"small_granivore",31.9972214033309
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,56,"PB","F",27,32,"57674D",NA,TRUE,FALSE,"small_granivore",76.5552096446982
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,12,"SH","F",29,74,"546F78",NA,FALSE,FALSE,"other",143.560861615533
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,51,"PB","F",25,36,"3E0773",NA,TRUE,FALSE,"small_granivore",83.6255798186177
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,57,"SF","M",28,94,"2A664A",NA,FALSE,FALSE,"other",171.774287809203
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,74,"PF","F",15,6,"531F79",NA,TRUE,FALSE,"small_granivore",21.8135175789677
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,15,"PB","F",25,19,"16790F",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,14,"PE","M",20,20,"476056",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,73,"PB","F",25,31,"3B3149",NA,TRUE,FALSE,"small_granivore",74.7538451814357
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,21,"PB","F",25,17,"451175",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,27,"PB","M",27,46,"60083D",NA,TRUE,FALSE,"small_granivore",100.503373641219
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,71,"PB","M",26,45,"241609",NA,TRUE,FALSE,"small_granivore",98.8602380143538
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,22,"PB","F",25,32,"616050",NA,TRUE,FALSE,"small_granivore",76.5552096446982
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,61,"PB","F",26,19,"07281C",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,8,2008,"orig_exclosure",3,26,"SF","F",25,55,"004A5A",NA,FALSE,FALSE,"other",114.91700096632
383,361,2008-06-07,6,8,2008,"control",4,73,"DO","M",36,33,"253862",NA,FALSE,TRUE,"dipo",78.3425532205783
383,361,2008-06-07,6,8,2008,"control",4,67,"DO","M",36,46,"40656A",NA,FALSE,TRUE,"dipo",100.503373641219
383,361,2008-06-07,6,8,2008,"control",4,75,"PP","M",22,16,"3D2F34",NA,TRUE,FALSE,"small_granivore",45.52
383,361,2008-06-07,6,8,2008,"control",4,65,"PP","M",21,21,"351C0E",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"control",4,76,"DO","F",36,42,"5E732F",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",4,52,"PP","F",22,15,"180435",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,8,2008,"control",4,53,"PP","F",23,19,"4F7A77",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,8,2008,"control",4,41,"PP","F",21,17,"556861",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"control",4,21,"DO","M",NA,33,"173949",NA,FALSE,TRUE,"dipo",78.3425532205783
383,361,2008-06-07,6,8,2008,"control",4,24,"DO","M",36,36,"204057",NA,FALSE,TRUE,"dipo",83.6255798186177
383,361,2008-06-07,6,8,2008,"control",4,46,"PP","M",20,20,"176452",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,8,2008,"control",4,45,"DO","M",37,54,"096305",NA,FALSE,TRUE,"dipo",113.346362215707
383,361,2008-06-07,6,8,2008,"control",4,26,"DO","F",37,42,"4A7D62",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",4,47,"PF","M",15,7,"2E4F56",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,8,2008,"control",4,14,"SF","F",25,70,"3A3D0C",NA,FALSE,FALSE,"other",137.700588522885
383,361,2008-06-07,6,8,2008,"control",4,31,"PP","M",22,17,"6C5943",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"control",4,15,"PP","M",22,15,"0A1E64",NA,TRUE,FALSE,"small_granivore",43.3691300549964
383,361,2008-06-07,6,8,2008,"control",4,33,"DO","F",39,50,"3D0652",NA,FALSE,TRUE,"dipo",106.989157998308
383,361,2008-06-07,6,8,2008,"control",11,62,"PP","M",23,16,"57591D",NA,TRUE,FALSE,"small_granivore",45.52
383,361,2008-06-07,6,8,2008,"control",11,76,"DO","M",37,55,"060967",NA,FALSE,TRUE,"dipo",114.91700096632
383,361,2008-06-07,6,8,2008,"control",11,47,"OT","F",20,26,"503B69",NA,FALSE,FALSE,"other",65.5152311109777
383,361,2008-06-07,6,8,2008,"control",11,43,"DM","F",35,45,"4F2418",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,8,2008,"control",11,21,"DS","F",50,94,"192D75",NA,FALSE,TRUE,"dipo",171.774287809203
383,361,2008-06-07,6,8,2008,"control",11,73,"PP","F",23,17,"1C323C",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"control",11,77,"DM","M",35,45,"275213",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,8,2008,"control",11,15,"PP","M",23,21,"482B45",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"control",11,74,"DM","F",36,42,"4D596D",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",11,16,"DM","F",35,42,"255D56",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",11,13,"PP","M",21,21,"6B1675",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"control",11,72,"DM","M",36,50,"770C57",NA,FALSE,TRUE,"dipo",106.989157998308
383,361,2008-06-07,6,8,2008,"control",11,33,"DM","F",36,44,"3A7943",NA,FALSE,TRUE,"dipo",97.2079476020466
383,361,2008-06-07,6,8,2008,"new_exclosure",8,77,"DS","M",51,110,"5F4738",NA,FALSE,TRUE,"dipo",193.266588328572
383,361,2008-06-07,6,8,2008,"new_exclosure",8,45,"DM","M",35,33,"3B7D36",NA,FALSE,TRUE,"dipo",78.3425532205783
383,361,2008-06-07,6,8,2008,"new_exclosure",8,47,"BA","M",13,7,"434100",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,8,2008,"new_exclosure",8,34,"DO","M",36,36,"4D5E17",NA,FALSE,TRUE,"dipo",83.6255798186177
383,361,2008-06-07,6,8,2008,"new_exclosure",8,12,"PB","F",26,30,"4B4832",NA,TRUE,FALSE,"small_granivore",72.9378919918372
383,361,2008-06-07,6,8,2008,"new_exclosure",8,41,"DO","M",34,36,"4D700B",NA,FALSE,TRUE,"dipo",83.6255798186177
383,361,2008-06-07,6,8,2008,"new_exclosure",8,21,"DM","M",37,41,"056B5A",NA,FALSE,TRUE,"dipo",92.1934694843704
383,361,2008-06-07,6,8,2008,"new_exclosure",8,42,"PB","F",25,25,"3A0627",NA,TRUE,FALSE,"small_granivore",63.616133959869
383,361,2008-06-07,6,8,2008,"new_exclosure",8,12,"PP","F",21,19,"1C1454",NA,TRUE,FALSE,"small_granivore",51.7818386467049
383,361,2008-06-07,6,8,2008,"new_exclosure",8,27,"DO","M",36,36,"2F0543",NA,FALSE,TRUE,"dipo",83.6255798186177
383,361,2008-06-07,6,8,2008,"new_exclosure",8,43,"DO","M",36,52,"245054",NA,FALSE,TRUE,"dipo",110.18304597148
383,361,2008-06-07,6,8,2008,"new_exclosure",8,31,"SF","M",25,60,"08311B",NA,FALSE,FALSE,"other",122.666423824197
383,361,2008-06-07,6,8,2008,"new_exclosure",8,17,"PF","F",16,7,"1D471F",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,8,2008,"new_exclosure",8,11,"OT","F",20,24,"0F165E",NA,FALSE,FALSE,"other",61.6979448064802
383,361,2008-06-07,6,8,2008,"new_exclosure",8,75,"PF","F",15,6,"20017C",NA,TRUE,FALSE,"small_granivore",21.8135175789677
383,361,2008-06-07,6,8,2008,"new_exclosure",8,72,"PP","M",21,20,"095D52",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,8,2008,"new_exclosure",8,16,"DO","F",35,46,"49673B",NA,FALSE,TRUE,"dipo",100.503373641219
383,361,2008-06-07,6,8,2008,"new_exclosure",8,13,"DO","M",35,50,"00471D",NA,FALSE,TRUE,"dipo",106.989157998308
383,361,2008-06-07,6,8,2008,"new_exclosure",8,44,"PB","F",27,30,"04775E",NA,TRUE,FALSE,"small_granivore",72.9378919918372
383,361,2008-06-07,6,8,2008,"new_exclosure",8,65,"PP","M",22,20,"33133D",NA,TRUE,FALSE,"small_granivore",53.8126975522807
383,361,2008-06-07,6,8,2008,"new_exclosure",8,62,"PM","M",21,24,"1D6A63",NA,TRUE,FALSE,"small_granivore",61.6979448064802
383,361,2008-06-07,6,8,2008,"new_exclosure",8,67,"PB","F",25,11,"611C08",NA,TRUE,FALSE,"small_granivore",34.3681994673169
383,361,2008-06-07,6,8,2008,"new_exclosure",8,57,"DO","F",36,45,"2B7546",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,8,2008,"new_exclosure",8,51,"DO","F",36,45,"1F1B23",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,8,2008,"control",14,24,"DM","F",32,25,"3E354B",NA,FALSE,TRUE,"dipo",63.616133959869
383,361,2008-06-07,6,8,2008,"control",14,62,"PP","F",20,7,"76483E",NA,TRUE,FALSE,"small_granivore",24.4870121320489
383,361,2008-06-07,6,8,2008,"control",14,33,"DM","F",36,42,"3A6A2D",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",14,71,"DM","M",35,42,"6E1A2F",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",14,37,"DM","M",36,43,"427B1B",NA,FALSE,TRUE,"dipo",95.5462415403459
383,361,2008-06-07,6,8,2008,"control",14,51,"DM","M",36,52,"121255",NA,FALSE,TRUE,"dipo",110.18304597148
383,361,2008-06-07,6,8,2008,"control",14,23,"DM","M",36,44,"22711F",NA,FALSE,TRUE,"dipo",97.2079476020466
383,361,2008-06-07,6,8,2008,"control",14,43,"PM","M",21,21,"694C1D",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"control",14,34,"PP","F",22,16,"113B16",NA,TRUE,FALSE,"small_granivore",45.52
383,361,2008-06-07,6,8,2008,"control",14,64,"DM","F",36,40,"247808",NA,FALSE,TRUE,"dipo",90.5018089336904
383,361,2008-06-07,6,8,2008,"control",14,46,"PF","M",15,6,"3D7F5C",NA,TRUE,FALSE,"small_granivore",21.8135175789677
383,361,2008-06-07,6,8,2008,"control",14,42,"PM","M",20,8,"251160",NA,TRUE,FALSE,"small_granivore",27.0663539374619
383,361,2008-06-07,6,8,2008,"control",14,66,"DM","F",36,38,"5F6F7D",NA,FALSE,TRUE,"dipo",87.0863249865208
383,361,2008-06-07,6,8,2008,"control",14,41,"DM","F",35,42,"661E2D",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",14,32,"DM","F",36,42,"596221",NA,FALSE,TRUE,"dipo",93.8748452722046
383,361,2008-06-07,6,8,2008,"control",14,44,"DO","M",36,47,"235B51",NA,FALSE,TRUE,"dipo",102.137602618615
383,361,2008-06-07,6,8,2008,"control",14,65,"DM","F",34,45,"1F7B53",NA,FALSE,TRUE,"dipo",98.8602380143538
383,361,2008-06-07,6,8,2008,"control",14,73,"DM","M",37,46,"0E5516",NA,FALSE,TRUE,"dipo",100.503373641219
383,361,2008-06-07,6,8,2008,"control",14,17,"DO","F",36,50,"30137C",NA,FALSE,TRUE,"dipo",106.989157998308
383,361,2008-06-07,6,8,2008,"control",14,56,"DM","M",36,46,"532175",NA,FALSE,TRUE,"dipo",100.503373641219
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,12,"OL","F",20,35,"29655F",NA,FALSE,FALSE,"other",81.8772598057385
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,54,"PF","F",15,5,"2F0A05",NA,TRUE,FALSE,"small_granivore",19.0256616765792
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,17,"PP","M",22,17,"0E2777",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,75,"PF","F",14,5,"7B3D1A",NA,TRUE,FALSE,"small_granivore",19.0256616765792
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,41,"PP","F",21,17,"26761E",NA,TRUE,FALSE,"small_granivore",47.6374995226924
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,45,"PF","M",14,6,"7F6D3A",NA,TRUE,FALSE,"small_granivore",21.8135175789677
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,71,"PP","F",22,21,"5F3746",NA,TRUE,FALSE,"small_granivore",55.8183169587426
383,361,2008-06-07,6,8,2008,"orig_exclosure",15,21,"OL","M",21,41,"08100F",NA,FALSE,FALSE,"other",92.1934694843704
384,362,2008-06-28,6,28,2008,"new_exclosure",2,12,"PB","M",27,37,"2D4C14",NA,TRUE,FALSE,"small_granivore",85.3617990345562
384,362,2008-06-28,6,28,2008,"new_exclosure",2,15,"DM","M",36,47,"537874",NA,FALSE,TRUE,"dipo",102.137602618615
384,362,2008-06-28,6,28,2008,"new_exclosure",2,63,"PB","F",25,20,"5C6329",NA,TRUE,FALSE,"small_granivore",53.8126975522807
384,362,2008-06-28,6,28,2008,"new_exclosure",2,52,"OT","M",20,26,"4A6257",NA,FALSE,FALSE,"other",65.5152311109777
384,362,2008-06-28,6,28,2008,"new_exclosure",2,41,"PB","M",45,22,NA,NA,TRUE,FALSE,"small_granivore",57.8001914615828
384,362,2008-06-28,6,28,2008,"new_exclosure",2,51,"DO","F",36,54,"1C172D",NA,FALSE,TRUE,"dipo",113.346362215707
384,362,2008-06-28,6,28,2008,"new_exclosure",2,66,"PB","M",25,25,"09322B",NA,TRUE,FALSE,"small_granivore",63.616133959869
384,362,2008-06-28,6,28,2008,"new_exclosure",2,17,"PB","M",25,41,"595D73",NA,TRUE,FALSE,"small_granivore",92.1934694843704
384,362,2008-06-28,6,28,2008,"new_exclosure",2,55,"PP","F",20,15,"3C191D",NA,TRUE,FALSE,"small_granivore",43.3691300549964
384,362,2008-06-28,6,28,2008,"new_exclosure",2,65,"PB","F",24,20,"594F7B",NA,TRUE,FALSE,"small_granivore",53.8126975522807
384,362,2008-06-28,6,28,2008,"new_exclosure",2,43,"DM","M",36,44,"380172",NA,FALSE,TRUE,"dipo",97.2079476020466
384,362,2008-06-28,6,28,2008,"new_exclosure",2,74,"PB","M",26,34,"285621",NA,TRUE,FALSE,"small_granivore",80.1164051605652
384,362,2008-06-28,6,28,2008,"new_exclosure",2,35,"PP","F",21,15,"587115",NA,TRUE,FALSE,"small_granivore",43.3691300549964
384,362,2008-06-28,6,28,2008,"new_exclosure",2,41,"PP","M",21,15,"5A4F5E",NA,TRUE,FALSE,"small_granivore",43.3691300549964
384,362,2008-06-28,6,28,2008,"new_exclosure",2,56,"PM","M",20,22,"002728",NA,TRUE,FALSE,"small_granivore",57.8001914615828
384,362,2008-06-28,6,28,2008,"new_exclosure",2,47,"PB","F",26,33,"4C1D6A",NA,TRUE,FALSE,"small_granivore",78.3425532205783
384,362,2008-06-28,6,28,2008,"new_exclosure",2,62,"PB","M",25,35,"1B270E",NA,TRUE,FALSE,"small_granivore",81.8772598057385
384,362,2008-06-28,6,28,2008,"new_exclosure",2,16,"PB","F",25,44,"415503",NA,TRUE,FALSE,"small_granivore",97.2079476020466
384,362,2008-06-28,6,28,2008,"new_exclosure",2,77,"PP","F",22,16,"047C40",NA,TRUE,FALSE,"small_granivore",45.52
384,362,2008-06-28,6,28,2008,"new_exclosure",2,72,"NA","M",33,212,"455046",NA,FALSE,FALSE,"other",316.12887228693
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,27,"PP","F",21,19,"447965",NA,TRUE,FALSE,"small_granivore",51.7818386467049
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,22,"PB","M",25,22,"186B7E",NA,TRUE,FALSE,"small_granivore",57.8001914615828
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,25,"PP","F",20,12,"740936",NA,TRUE,FALSE,"small_granivore",36.6858174724557
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,23,"PB","M",27,45,"6E1564",NA,TRUE,FALSE,"small_granivore",98.8602380143538
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,53,"PB","M",27,30,"1C3D63",NA,TRUE,FALSE,"small_granivore",72.9378919918372
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,74,"PF","F",16,6,"212B19",NA,TRUE,FALSE,"small_granivore",21.8135175789677
384,362,2008-06-28,6,28,2008,"orig_exclosure",19,35,"NA","F",32,180,"0C7B55",NA,FALSE,FALSE,"other",279.618978758663
384,362,2008-06-28,6,28,2008,"control",17,65,"DM","M",38,46,"5E4102",NA,FALSE,TRUE,"dipo",100.503373641219
384,362,2008-06-28,6,28,2008,"control",17,76,"DO","M",37,53,"7D4239",NA,FALSE,TRUE,"dipo",111.768434661472
384,362,2008-06-28,6,28,2008,"control",17,72,"DM","F",32,39,"325664",NA,FALSE,TRUE,"dipo",88.7995411482622
384,362,2008-06-28,6,28,2008,"control",17,15,"DO","F",32,40,"4B2537",NA,FALSE,TRUE,"dipo",90.5018089336904
384,362,2008-06-28,6,28,2008,"control",17,43,"PF","F",15,6,"510A4A",NA,TRUE,FALSE,"small_granivore",21.8135175789677
384,362,2008-06-28,6,28,2008,"control",17,51,"DO","F",34,45,"5A4A55",NA,FALSE,TRUE,"dipo",98.8602380143538
384,362,2008-06-28,6,28,2008,"control",17,66,"DM","M",34,36,"104174",NA,FALSE,TRUE,"dipo",83.6255798186177
384,362,2008-06-28,6,28,2008,"control",17,55,"PP","F",21,16,"153D50",NA,TRUE,FALSE,"small_granivore",45.52
384,362,2008-06-28,6,28,2008,"control",17,54,"DO","F",36,45,"1D1405",NA,FALSE,TRUE,"dipo",98.8602380143538
384,362,2008-06-28,6,28,2008,"control",17,57,"OT","F",21,26,"607F50",NA,FALSE,FALSE,"other",65.5152311109777
384,362,2008-06-28,6,28,2008,"control",17,52,"PB","F",25,28,"51302C",NA,TRUE,FALSE,"small_granivore",69.259729318276
384,362,2008-06-28,6,28,2008,"control",17,37,"BA","F",13,9,"456356",NA,TRUE,FALSE,"small_granivore",29.5661072852007
384,362,2008-06-28,6,28,2008,"control",17,41,"PP","F",20,15,"1E7B23",NA,TRUE,FALSE,"small_granivore",43.3691300549964
