"newmoonnumber","period","censusdate","month","day","year","treatment","plot","stake","species","sex","hfl","wgt","tag","ltag","brown_trtmnt","granivore","omnivore","small_granivore","small_omnivore","dipo","offset_year","type","energy"
35,33,1980-04-17,4,18,1980,"exclosure",3,13,"RM","M",NA,10,"6010","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",31.9972214033309
35,33,1980-04-17,4,18,1980,"exclosure",3,25,"PF","M",NA,8,"9002","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",27.0663539374619
35,33,1980-04-17,4,18,1980,"exclosure",15,27,"OT","F",NA,36,"2063","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",83.6255798186177
35,33,1980-04-17,4,18,1980,"control",14,31,"DM","F",NA,51,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",108.590016337657
35,33,1980-04-17,4,18,1980,"exclosure",3,32,"RM","F",NA,12,"6100","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",36.6858174724557
35,33,1980-04-17,4,18,1980,"control",14,36,"DS","F",NA,115,"2369","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",199.818477997998
35,33,1980-04-17,4,18,1980,"exclosure",15,41,"PF","M",NA,7,"8012","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
35,33,1980-04-17,4,18,1980,"exclosure",15,63,"PF","M",NA,8,"8011","8000","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",27.0663539374619
35,33,1980-04-17,4,18,1980,"control",14,65,"DM","M",NA,45,"2112","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",98.8602380143538
35,33,1980-04-17,4,NA,1980,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
36,34,1980-05-17,5,17,1980,"control",12,13,"DM","F",37,43,"2044","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",95.5462415403459
36,34,1980-05-17,5,17,1980,"control",11,14,"DS","F",47,105,"2415","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",186.639791531301
36,34,1980-05-17,5,17,1980,"control",11,27,"DS","M",43,45,"2397","2396","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",98.8602380143538
36,34,1980-05-17,5,17,1980,"control",11,32,"PF","F",15,8,"8002","0","dipo_present",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",27.0663539374619
36,34,1980-05-17,5,17,1980,"control",12,32,"DS","M",49,133,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",222.844026566197
36,34,1980-05-17,5,17,1980,"control",12,42,"DM","F",36,40,"2055","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
36,34,1980-05-17,5,17,1980,"control",12,53,"DM","M",36,53,"2068","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",111.768434661472
36,34,1980-05-17,5,17,1980,"control",12,67,"DM","M",36,29,"2394","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",71.1067394489141
36,34,1980-05-17,5,17,1980,"control",12,77,"DM","M",35,31,"2395","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",74.7538451814357
36,34,1980-05-17,5,18,1980,"exclosure",15,25,"PF","M",14,7,"10","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
36,34,1980-05-17,5,18,1980,"exclosure",15,26,"PF","M",14,7,"10","8000","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
36,34,1980-05-17,5,18,1980,"control",8,32,"OL","F",20,24,"2527","0","dipo_present",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",61.6979448064802
36,34,1980-05-17,5,18,1980,"exclosure",15,41,"OL","F",20,39,"2050","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",88.7995411482622
36,34,1980-05-17,5,18,1980,"control",8,52,"DS","M",53,134,"2010","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",224.099488446291
36,34,1980-05-17,5,18,1980,"control",14,52,"DS","F",46,102,"2369","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",182.625910941356
36,34,1980-05-17,5,18,1980,"control",14,53,"DM","M",36,43,"2112","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",95.5462415403459
36,34,1980-05-17,5,18,1980,"control",14,54,"DM","F",36,48,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",103.763161232581
36,34,1980-05-17,5,18,1980,"exclosure",15,54,"PF","F",14,8,"6003","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",27.0663539374619
36,34,1980-05-17,5,18,1980,"exclosure",3,55,"PF","F",15,7,"7002","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
36,34,1980-05-17,5,18,1980,"control",14,55,"NA","F",33,189,"2086","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",290.040482896577
36,34,1980-05-17,5,18,1980,"control",8,56,"DO","F",35,43,"2408","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",95.5462415403459
36,34,1980-05-17,5,18,1980,"control",14,72,"NA","M",32,98,"2530","0","dipo_present",0,1,FALSE,FALSE,FALSE,1979,"other",177.227790500499
36,34,1980-05-17,5,NA,1980,"exclosure",19,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
36,34,1980-05-17,5,NA,1980,"exclosure",21,NA,NA,NA,NA,NA,NA,NA,"dipo_absent",NA,NA,FALSE,FALSE,FALSE,1979,"other",NA
37,35,1980-06-22,6,22,1980,"control",11,14,"DS","M",52,109,"2520","2521","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",191.94735847201
37,35,1980-06-22,6,22,1980,"control",11,21,"DO","F",36,56,"2211","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",116.480516210362
37,35,1980-06-22,6,22,1980,"control",11,26,"DO","M",33,26,"2555","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",65.5152311109777
37,35,1980-06-22,6,22,1980,"control",11,43,"PF","M",15,7,"8014","0","dipo_present",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",24.4870121320489
37,35,1980-06-22,6,22,1980,"control",8,44,"DO","F",35,51,"2408","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",108.590016337657
37,35,1980-06-22,6,22,1980,"exclosure",21,45,"PP","F",21,11,"104","0","dipo_absent",1,0,TRUE,FALSE,FALSE,1979,"small_granivore",34.3681994673169
37,35,1980-06-22,6,22,1980,"control",11,46,"DS","M",46,54,"2397","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",113.346362215707
37,35,1980-06-22,6,22,1980,"control",8,51,"DS","M",54,133,"2010","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",222.844026566197
37,35,1980-06-22,6,22,1980,"exclosure",19,56,"PE","M",19,18,"-1","0","dipo_absent",1,0,FALSE,TRUE,FALSE,1979,"small_omnivore",49.7240672582641
37,35,1980-06-22,6,23,1980,"control",14,11,"DM","M",35,40,"4497","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
37,35,1980-06-22,6,23,1980,"control",12,14,"DM","F",35,31,"2564","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",74.7538451814357
37,35,1980-06-22,6,23,1980,"control",12,22,"DS","M",51,132,"1708","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",221.586202550956
37,35,1980-06-22,6,23,1980,"exclosure",3,31,"NA","F",32,150,"2561","0","dipo_absent",0,1,FALSE,FALSE,FALSE,1979,"other",243.882540674793
37,35,1980-06-22,6,23,1980,"control",14,31,"DM","F",35,48,"4426","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",103.763161232581
37,35,1980-06-22,6,23,1980,"control",14,32,"DS","M",50,77,"2565","2567","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",147.904133095407
37,35,1980-06-22,6,23,1980,"exclosure",15,34,"OT","M",NA,26,"2105","0","dipo_absent",0,1,FALSE,TRUE,FALSE,1979,"small_omnivore",65.5152311109777
37,35,1980-06-22,6,23,1980,"control",12,41,"DM","F",35,39,"2055","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",88.7995411482622
37,35,1980-06-22,6,23,1980,"control",12,61,"DM","F",35,29,"2566","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",71.1067394489141
37,35,1980-06-22,6,23,1980,"control",14,62,"DM","F",36,25,"2568","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",63.616133959869
37,35,1980-06-22,6,23,1980,"control",14,64,"DS","F",46,106,"2369","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",187.971352090702
37,35,1980-06-22,6,23,1980,"control",14,66,"DM","M",36,43,"2112","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",95.5462415403459
37,35,1980-06-22,6,23,1980,"control",14,74,"DM","F",37,42,"2335","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",93.8748452722046
37,35,1980-06-22,6,23,1980,"control",12,75,"DM","M",36,40,"2395","0","dipo_present",1,0,FALSE,FALSE,TRUE,1979,"dipo",90.5018089336904
